Date & Time,Process ID,Log Level,Component,IP Address,Block ID,Content/Message
2008-11-10 10:30:32,34,INFO,dfs.FSNamesystem,10.251.106.37,blk_2576408434603492552,BLOCK* NameSystem.delete: blk_2576408434603492552 is added to invalidSet of 10.251.106.37:50010
2008-11-10 11:12:29,9504,INFO,dfs.DataNode$PacketResponder,10.251.42.9,blk_-2856928563366064757,Received block blk_-2856928563366064757 of size 67108864 from /10.251.42.9
2008-11-10 21:40:44,28,INFO,dfs.FSNamesystem,10.251.198.33,blk_-5159573936338473350,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.33:50010 is added to blk_-5159573936338473350 size 67108864
2008-11-11 02:30:24,27,INFO,dfs.FSNamesystem,10.251.38.214,blk_-3225035678192156905,BLOCK* NameSystem.delete: blk_-3225035678192156905 is added to invalidSet of 10.251.38.214:50010
2008-11-10 01:40:43,30,INFO,dfs.FSNamesystem,10.251.203.129,blk_6002109944224710483,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_6002109944224710483 size 67108864
2008-11-11 05:33:25,30,INFO,dfs.FSNamesystem,10.251.39.144,blk_1526403491950199810,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443
2008-11-11 04:45:46,20347,INFO,dfs.DataNode$PacketResponder,10.251.39.179,blk_-3922743468150895472,Received block blk_-3922743468150895472 of size 67108864 from /10.251.39.179
2008-11-10 10:30:28,34,INFO,dfs.FSNamesystem,10.250.13.240,blk_-4702684774678057084,BLOCK* NameSystem.delete: blk_-4702684774678057084 is added to invalidSet of 10.250.13.240:50010
2008-11-09 21:35:06,2421,INFO,dfs.DataNode$DataXceiver,10.250.6.214,blk_-3509323198988774369,Receiving block blk_-3509323198988774369 src: /10.250.6.214:52922 dest: /10.250.6.214:50010
2008-11-10 11:00:59,9428,INFO,dfs.DataNode$PacketResponder,10.251.125.174,blk_6746178639682808096,Received block blk_6746178639682808096 of size 67108864 from /10.251.125.174
2008-11-11 08:28:09,24442,INFO,dfs.DataNode$DataXceiver,10.251.199.245,blk_469126362137371425,Receiving block blk_469126362137371425 src: /10.251.199.245:53897 dest: /10.251.199.245:50010
2008-11-10 21:50:03,15501,INFO,dfs.DataNode$PacketResponder,10.251.195.52,blk_2474460483915499078,Received block blk_2474460483915499078 of size 67108864 from /10.251.195.52
2008-11-11 02:44:43,17867,INFO,dfs.DataNode$DataXceiver,10.251.214.130,blk_6491424745418112176,Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.130:50010
2008-11-11 07:28:57,23371,INFO,dfs.DataNode$PacketResponder,10.251.199.19,blk_2253084440592362960,Received block blk_2253084440592362960 of size 67108864 from /10.251.199.19
2008-11-10 10:43:21,28,INFO,dfs.FSNamesystem,10.250.15.198,blk_8894334107354324777,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_8894334107354324777 size 3549832
2008-11-10 08:16:43,8247,WARN,dfs.DataNode$DataXceiver,10.250.17.225,blk_-5935642747315643391,10.250.17.225:50010:Got exception while serving blk_-5935642747315643391 to /10.251.199.150:
2008-11-11 04:06:53,26,INFO,dfs.FSNamesystem,10.251.42.16,blk_3954386352306480748,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_3954386352306480748 size 67108864
2008-11-10 14:37:36,12448,INFO,dfs.DataNode$DataXceiver,10.251.194.245,blk_-7355153279766988632,Receiving block blk_-7355153279766988632 src: /10.251.194.245:35876 dest: /10.251.194.245:50010
2008-11-10 08:13:37,8145,WARN,dfs.DataNode$DataXceiver,10.251.66.102,blk_6106884317961925960,10.251.66.102:50010:Got exception while serving blk_6106884317961925960 to /10.251.66.102:
2008-11-10 09:21:51,8601,WARN,dfs.DataNode$DataXceiver,10.251.126.22,blk_1686195200514944346,10.251.126.22:50010:Got exception while serving blk_1686195200514944346 to /10.250.6.223:
2008-11-10 01:24:26,5538,INFO,dfs.DataNode$DataXceiver,10.251.66.3,blk_7672124247291403094,Receiving block blk_7672124247291403094 src: /10.251.66.3:55531 dest: /10.251.66.3:50010
2008-11-10 10:31:32,30,INFO,dfs.FSNamesystem,10.251.203.4,blk_-7418499425236853516,BLOCK* NameSystem.delete: blk_-7418499425236853516 is added to invalidSet of 10.251.203.4:50010
2008-11-09 23:29:26,3783,INFO,dfs.DataNode$DataXceiver,10.251.111.209,blk_-1798958443298220150,Receiving block blk_-1798958443298220150 src: /10.251.111.209:57419 dest: /10.251.111.209:50010
2008-11-10 10:30:29,34,INFO,dfs.FSNamesystem,10.251.91.15,blk_434034567989619521,BLOCK* NameSystem.delete: blk_434034567989619521 is added to invalidSet of 10.251.91.15:50010
2008-11-10 21:01:18,28,INFO,dfs.FSNamesystem,10.250.6.191,blk_-7285565997486715015,BLOCK* NameSystem.delete: blk_-7285565997486715015 is added to invalidSet of 10.250.6.191:50010
2008-11-11 05:43:10,21173,INFO,dfs.DataNode$PacketResponder,10.251.66.3,blk_6685663454079607598,Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3
2008-11-11 09:08:18,25109,INFO,dfs.DataNode$DataXceiver,10.250.10.6,blk_6585429064641693815,Receiving block blk_6585429064641693815 src: /10.250.10.6:38158 dest: /10.250.10.6:50010
2008-11-11 05:11:30,20759,INFO,dfs.DataNode$PacketResponder,10.251.70.112,blk_49420377461855719,Received block blk_49420377461855719 of size 67108864 from /10.251.70.112
2008-11-11 04:43:14,35,INFO,dfs.FSNamesystem,10.251.126.83,blk_-6921441628286995043,BLOCK* NameSystem.delete: blk_-6921441628286995043 is added to invalidSet of 10.251.126.83:50010
2008-11-10 22:06:30,34,INFO,dfs.FSNamesystem,10.251.215.192,blk_1979447750586388860,BLOCK* NameSystem.delete: blk_1979447750586388860 is added to invalidSet of 10.251.215.192:50010
2008-11-10 01:56:07,6086,INFO,dfs.DataNode$PacketResponder,10.251.73.188,blk_892900079071425422,Received block blk_892900079071425422 of size 67108864 from /10.251.73.188
2008-11-11 04:51:25,30,INFO,dfs.FSNamesystem,10.251.75.143,blk_7434237665308221519,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_7434237665308221519 size 67108864
2008-11-10 08:31:21,8197,INFO,dfs.DataNode$DataXceiver,10.251.106.214,blk_-8277873627721528374,10.251.106.214:50010 Served block blk_-8277873627721528374 to /10.251.122.79
2008-11-11 04:56:28,26,INFO,dfs.FSNamesystem,10.251.214.130,blk_-9056748866943837167,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.130:50010 is added to blk_-9056748866943837167 size 67108864
2008-11-10 23:12:41,26,INFO,dfs.FSNamesystem,10.251.107.196,blk_-1335063409877429524,BLOCK* NameSystem.delete: blk_-1335063409877429524 is added to invalidSet of 10.251.107.196:50010
2008-11-11 02:30:13,27,INFO,dfs.FSNamesystem,10.251.75.49,blk_7197514030988119866,BLOCK* NameSystem.delete: blk_7197514030988119866 is added to invalidSet of 10.251.75.49:50010
2008-11-09 23:59:03,4454,INFO,dfs.DataNode$PacketResponder,10.250.19.16,blk_-71429470616906355,Received block blk_-71429470616906355 of size 67108864 from /10.250.19.16
2008-11-11 00:41:02,17259,WARN,dfs.DataNode$DataXceiver,10.251.214.175,blk_481857539063371482,10.251.214.175:50010:Got exception while serving blk_481857539063371482 to /10.251.105.189:
2008-11-11 03:51:13,19229,INFO,dfs.DataNode$DataXceiver,10.251.39.64,blk_2080318574920472813,Receiving block blk_2080318574920472813 src: /10.251.39.64:40530 dest: /10.251.39.64:50010
2008-11-11 03:13:34,30,INFO,dfs.FSNamesystem,10.251.26.8,blk_-5963475042722370536,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.8:50010 is added to blk_-5963475042722370536 size 67108864
2008-11-11 05:28:03,21053,INFO,dfs.DataNode$DataXceiver,10.251.214.67,blk_-5836693155656083066,Receiving block blk_-5836693155656083066 src: /10.251.214.67:41233 dest: /10.251.214.67:50010
2008-11-09 20:49:25,673,INFO,dfs.DataNode$DataXceiver,10.251.75.228,blk_-5623176793330377570,Receiving block blk_-5623176793330377570 src: /10.251.75.228:53725 dest: /10.251.75.228:50010
2008-11-11 06:52:27,26,INFO,dfs.FSNamesystem,10.251.195.52,blk_3231389654886008065,BLOCK* NameSystem.delete: blk_3231389654886008065 is added to invalidSet of 10.251.195.52:50010
2008-11-10 13:18:06,11757,WARN,dfs.DataNode$DataXceiver,10.251.26.177,blk_3848747149919646864,10.251.26.177:50010:Got exception while serving blk_3848747149919646864 to /10.251.125.174:
2008-11-11 07:44:49,23551,INFO,dfs.DataNode$DataXceiver,10.251.199.150,blk_-3738901473077208093,Receiving block blk_-3738901473077208093 src: /10.251.199.150:49679 dest: /10.251.199.150:50010
2008-11-11 06:52:20,26,INFO,dfs.FSNamesystem,10.251.197.161,blk_8155177385081669900,BLOCK* NameSystem.delete: blk_8155177385081669900 is added to invalidSet of 10.251.197.161:50010
2008-11-11 06:19:09,26,INFO,dfs.FSNamesystem,10.251.66.192,blk_-4405302133414008227,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-4405302133414008227 size 67108864
2008-11-09 21:29:04,2174,INFO,dfs.DataNode$PacketResponder,10.251.70.211,blk_8408125361497769001,Received block blk_8408125361497769001 of size 67108864 from /10.251.70.211
2008-11-11 08:59:29,27,INFO,dfs.FSNamesystem,10.251.127.47,blk_4516306414837452219,BLOCK* NameSystem.delete: blk_4516306414837452219 is added to invalidSet of 10.251.127.47:50010
2008-11-11 04:18:11,19543,INFO,dfs.DataNode$DataXceiver,10.251.73.220,blk_5335498635665743905,Receiving block blk_5335498635665743905 src: /10.251.73.220:50095 dest: /10.251.73.220:50010
2008-11-11 09:49:30,26178,INFO,dfs.DataNode$PacketResponder,10.251.111.228,blk_-3283153974358895314,Received block blk_-3283153974358895314 of size 67108864 from /10.251.111.228
2008-11-10 21:53:10,34,INFO,dfs.FSNamesystem,10.251.105.189,blk_-2035996502664501008,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_-2035996502664501008 size 67108864
2008-11-11 06:48:35,22032,INFO,dfs.DataNode$DataXceiver,10.251.203.4,blk_8201813022998766557,Receiving block blk_8201813022998766557 src: /10.251.203.4:51404 dest: /10.251.203.4:50010
2008-11-11 05:23:48,31,INFO,dfs.FSNamesystem,10.251.90.239,blk_-2281067667503210140,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-2281067667503210140 size 67108864
2008-11-11 10:20:17,26347,INFO,dfs.DataNode$DataXceiver,10.250.9.207,blk_4343207286455274569,Receiving block blk_4343207286455274569 src: /10.250.9.207:59759 dest: /10.250.9.207:50010
2008-11-09 20:57:42,1001,INFO,dfs.DataNode$PacketResponder,10.251.70.211,blk_-5861636720645142679,Received block blk_-5861636720645142679 of size 67108864 from /10.251.70.211
2008-11-11 06:17:13,26,INFO,dfs.FSNamesystem,10.251.109.209,blk_1129715194117079802,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_1129715194117079802 size 67108864
2008-11-11 07:32:30,34,INFO,dfs.FSNamesystem,10.251.193.175,blk_2460145905812664251,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.175:50010 is added to blk_2460145905812664251 size 67108864
2008-11-10 11:25:16,10267,INFO,dfs.DataNode$DataXceiver,10.250.11.194,blk_8235751201501175836,Receiving block blk_8235751201501175836 src: /10.250.11.194:37449 dest: /10.250.11.194:50010
2008-11-10 16:39:45,13711,WARN,dfs.DataNode$DataXceiver,10.251.30.101,blk_-5340885607150360719,10.251.30.101:50010:Got exception while serving blk_-5340885607150360719 to /10.251.30.101:
2008-11-11 03:43:51,18690,INFO,dfs.DataNode$PacketResponder,10.251.203.179,blk_-577659324269246113,Received block blk_-577659324269246113 of size 67108864 from /10.251.203.179
2008-11-11 04:38:25,20130,INFO,dfs.DataNode$PacketResponder,10.251.215.192,blk_-9013487557842539661,Received block blk_-9013487557842539661 of size 28485342 from /10.251.215.192
2008-11-10 01:23:57,5523,INFO,dfs.DataNode$PacketResponder,10.251.201.204,blk_6534693994677948144,Received block blk_6534693994677948144 of size 67108864 from /10.251.201.204
2008-11-11 04:43:38,29,INFO,dfs.FSNamesystem,10.251.106.37,blk_2426255659473300323,BLOCK* NameSystem.delete: blk_2426255659473300323 is added to invalidSet of 10.251.106.37:50010
2008-11-10 10:38:18,35,INFO,dfs.FSNamesystem,10.251.194.147,blk_5277338321835341602,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.147:50010 is added to blk_5277338321835341602 size 67108864
2008-11-11 04:33:58,27,INFO,dfs.FSNamesystem,10.251.111.37,blk_-524128780228307052,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.37:50010 is added to blk_-524128780228307052 size 67108864
2008-11-10 22:06:48,32,INFO,dfs.FSNamesystem,10.251.123.195,blk_8384329882986724706,BLOCK* NameSystem.delete: blk_8384329882986724706 is added to invalidSet of 10.251.123.195:50010
2008-11-11 08:33:38,31,INFO,dfs.FSNamesystem,10.251.203.129,blk_6170586659371027531,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_6170586659371027531 size 67108864
2008-11-10 10:44:04,9034,INFO,dfs.DataNode$DataXceiver,10.251.203.149,blk_-1753161039594546561,Receiving block blk_-1753161039594546561 src: /10.251.203.149:33685 dest: /10.251.203.149:50010
2008-11-11 07:53:17,23851,INFO,dfs.DataNode$DataXceiver,10.251.127.191,blk_7713504868233504097,Receiving block blk_7713504868233504097 src: /10.251.127.191:36437 dest: /10.251.127.191:50010
2008-11-10 00:17:45,4905,INFO,dfs.DataNode$DataXceiver,10.251.65.237,blk_-5135777574223073423,Receiving block blk_-5135777574223073423 src: /10.251.65.237:48648 dest: /10.251.65.237:50010
2008-11-11 08:43:22,29,INFO,dfs.FSNamesystem,10.251.42.207,blk_2119401975697524206,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_2119401975697524206 size 67108864
2008-11-10 21:13:58,14754,INFO,dfs.DataNode$DataXceiver,10.251.195.33,blk_4149909442914612270,Receiving block blk_4149909442914612270 src: /10.251.195.33:55490 dest: /10.251.195.33:50010
2008-11-10 22:03:12,15681,INFO,dfs.DataNode$DataXceiver,10.251.35.1,blk_-3187293586306086277,Receiving block blk_-3187293586306086277 src: /10.251.35.1:50933 dest: /10.251.35.1:50010
2008-11-10 21:01:29,28,INFO,dfs.FSNamesystem,10.251.91.159,blk_-2025578204394955498,BLOCK* NameSystem.delete: blk_-2025578204394955498 is added to invalidSet of 10.251.91.159:50010
2008-11-10 17:58:26,14005,INFO,dfs.DataNode$DataXceiver,10.251.215.50,blk_668295516093167045,10.251.215.50:50010 Served block blk_668295516093167045 to /10.251.30.6
2008-11-10 21:01:47,28,INFO,dfs.FSNamesystem,10.251.30.101,blk_753559000954836892,BLOCK* NameSystem.delete: blk_753559000954836892 is added to invalidSet of 10.251.30.101:50010
2008-11-10 11:00:36,9429,INFO,dfs.DataNode$PacketResponder,10.251.73.220,blk_-8049908920306758342,Received block blk_-8049908920306758342 of size 67108864 from /10.251.73.220
2008-11-10 21:01:24,28,INFO,dfs.FSNamesystem,10.250.17.225,blk_-1342669964196815853,BLOCK* NameSystem.delete: blk_-1342669964196815853 is added to invalidSet of 10.250.17.225:50010
2008-11-10 10:30:44,34,INFO,dfs.FSNamesystem,10.251.109.236,blk_-3275788837420923000,BLOCK* NameSystem.delete: blk_-3275788837420923000 is added to invalidSet of 10.251.109.236:50010
2008-11-10 10:30:34,34,INFO,dfs.FSNamesystem,10.251.109.236,blk_356592557993755459,BLOCK* NameSystem.delete: blk_356592557993755459 is added to invalidSet of 10.251.109.236:50010
2008-11-10 07:21:21,7820,INFO,dfs.DataNode$DataXceiver,10.251.123.99,blk_5385121219895615240,10.251.123.99:50010 Served block blk_5385121219895615240 to /10.251.71.146
2008-11-10 10:49:14,33,INFO,dfs.FSNamesystem,10.250.14.224,blk_-3329473910909732817,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_-3329473910909732817 size 67108864
2008-11-11 04:43:10,35,INFO,dfs.FSNamesystem,10.251.30.85,blk_3876184938151091897,BLOCK* NameSystem.delete: blk_3876184938151091897 is added to invalidSet of 10.251.30.85:50010
2008-11-10 21:25:56,27,INFO,dfs.FSNamesystem,10.251.91.84,blk_6039898256291822367,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.84:50010 is added to blk_6039898256291822367 size 67108864
2008-11-10 10:31:07,30,INFO,dfs.FSNamesystem,10.251.105.189,blk_-5145886774827574591,BLOCK* NameSystem.delete: blk_-5145886774827574591 is added to invalidSet of 10.251.105.189:50010
2008-11-10 11:02:08,9551,INFO,dfs.DataNode$PacketResponder,10.251.43.192,blk_2063252936853409868,Received block blk_2063252936853409868 of size 67108864 from /10.251.43.192
2008-11-09 22:23:42,3462,WARN,dfs.DataNode$DataXceiver,10.251.74.79,blk_2244903517044280975,10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:
2008-11-11 04:59:11,26,INFO,dfs.FSNamesystem,10.251.27.63,blk_-7985144765168396303,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_-7985144765168396303 size 67108864
2008-11-11 04:06:04,19555,INFO,dfs.DataNode$PacketResponder,10.251.121.224,blk_3813891701916249413,Received block blk_3813891701916249413 of size 67108864 from /10.251.121.224
2008-11-11 02:30:27,27,INFO,dfs.FSNamesystem,10.251.125.237,blk_-2225353020301959077,BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010
2008-11-11 09:34:29,25813,INFO,dfs.DataNode$DataXceiver,10.251.31.180,blk_-6135061626100136978,Receiving block blk_-6135061626100136978 src: /10.251.31.180:48900 dest: /10.251.31.180:50010
2008-11-11 06:52:05,26,INFO,dfs.FSNamesystem,10.251.42.9,blk_5616920288053661280,BLOCK* NameSystem.delete: blk_5616920288053661280 is added to invalidSet of 10.251.42.9:50010
2008-11-10 11:39:52,10299,INFO,dfs.DataNode$PacketResponder,10.250.7.230,blk_-7029628814943626474,Received block blk_-7029628814943626474 of size 67108864 from /10.250.7.230
2008-11-11 02:30:17,27,INFO,dfs.FSNamesystem,10.251.203.129,blk_-4269939382058952254,BLOCK* NameSystem.delete: blk_-4269939382058952254 is added to invalidSet of 10.251.203.129:50010
2008-11-11 05:03:34,20441,INFO,dfs.DataNode$DataXceiver,10.250.14.38,blk_-4411589101766563890,Received block blk_-4411589101766563890 src: /10.250.14.38:37362 dest: /10.250.14.38:50010 of size 67108864
2008-11-10 10:31:36,30,INFO,dfs.FSNamesystem,10.251.38.197,blk_-7894824934989391122,BLOCK* NameSystem.delete: blk_-7894824934989391122 is added to invalidSet of 10.251.38.197:50010
2008-11-11 03:59:13,26,INFO,dfs.FSNamesystem,10.251.91.229,blk_-4651707530079874243,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to blk_-4651707530079874243 size 67108864
2008-11-10 08:29:54,8543,WARN,dfs.DataNode$DataXceiver,10.251.70.112,blk_4357276972386184626,10.251.70.112:50010:Got exception while serving blk_4357276972386184626 to /10.251.74.79:
2008-11-10 09:40:19,8808,WARN,dfs.DataNode$DataXceiver,10.251.125.193,blk_3790492230047189408,10.251.125.193:50010:Got exception while serving blk_3790492230047189408 to /10.251.199.159:
2008-11-10 15:19:02,27,INFO,dfs.FSNamesystem,10.250.13.188,blk_5971534893446541111,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.188:50010 is added to blk_5971534893446541111 size 67108864
2008-11-10 10:30:30,34,INFO,dfs.FSNamesystem,10.251.121.224,blk_7177118590277025973,BLOCK* NameSystem.delete: blk_7177118590277025973 is added to invalidSet of 10.251.121.224:50010
2008-11-11 06:39:23,35,INFO,dfs.FSNamesystem,10.251.203.149,blk_-7282356322111075290,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.149:50010 is added to blk_-7282356322111075290 size 67108864
2008-11-10 22:12:53,15107,INFO,dfs.DataNode$DataXceiver,10.250.5.161,blk_-7539658633533020967,Receiving block blk_-7539658633533020967 src: /10.250.5.161:52151 dest: /10.250.5.161:50010
2008-11-09 21:29:31,2211,INFO,dfs.DataNode$PacketResponder,10.251.193.175,blk_-1614641487214609125,Received block blk_-1614641487214609125 of size 67108864 from /10.251.193.175
2008-11-10 12:30:12,10997,INFO,dfs.DataNode$DataXceiver,10.251.201.204,blk_-2192382893903170466,Receiving block blk_-2192382893903170466 src: /10.251.201.204:36915 dest: /10.251.201.204:50010
2008-11-11 08:59:26,27,INFO,dfs.FSNamesystem,10.251.125.237,blk_-5293091556505218722,BLOCK* NameSystem.delete: blk_-5293091556505218722 is added to invalidSet of 10.251.125.237:50010
2008-11-10 12:12:48,10737,INFO,dfs.DataNode$DataXceiver,10.251.30.101,blk_-4434479572312007079,Receiving block blk_-4434479572312007079 src: /10.251.30.101:60539 dest: /10.251.30.101:50010
2008-11-11 07:29:21,29,INFO,dfs.FSNamesystem,10.251.107.242,blk_621685330749869453,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.242:50010 is added to blk_621685330749869453 size 67108864
2008-11-10 10:32:33,8946,INFO,dfs.DataNode$PacketResponder,10.251.39.192,blk_-9188933731705791676,Received block blk_-9188933731705791676 of size 67108864 from /10.251.39.192
2008-11-11 06:52:25,26,INFO,dfs.FSNamesystem,10.251.90.64,blk_-719470845056640928,BLOCK* NameSystem.delete: blk_-719470845056640928 is added to invalidSet of 10.251.90.64:50010
2008-11-11 08:18:47,24224,INFO,dfs.DataNode$DataXceiver,10.250.7.244,blk_1512136249403454074,Receiving block blk_1512136249403454074 src: /10.250.7.244:47958 dest: /10.250.7.244:50010
2008-11-10 23:39:40,17094,INFO,dfs.DataNode$DataXceiver,10.250.17.225,blk_-2656323385657954732,10.250.17.225:50010 Served block blk_-2656323385657954732 to /10.250.17.225
2008-11-11 04:43:28,29,INFO,dfs.FSNamesystem,10.251.214.32,blk_-328970571549408286,BLOCK* NameSystem.delete: blk_-328970571549408286 is added to invalidSet of 10.251.214.32:50010
2008-11-10 08:05:46,7970,WARN,dfs.DataNode$DataXceiver,10.251.111.130,blk_3169060243663461885,10.251.111.130:50010:Got exception while serving blk_3169060243663461885 to /10.251.214.32:
2008-11-10 23:12:36,31,INFO,dfs.FSNamesystem,10.251.198.33,blk_-608202790716579401,BLOCK* NameSystem.delete: blk_-608202790716579401 is added to invalidSet of 10.251.198.33:50010
2008-11-09 21:09:35,1458,INFO,dfs.DataNode$PacketResponder,10.251.38.214,blk_8829027411458566099,Received block blk_8829027411458566099 of size 67108864 from /10.251.38.214
2008-11-11 05:34:00,21069,INFO,dfs.DataNode$DataXceiver,10.251.38.214,blk_6400082566804273401,Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010
2008-11-10 21:01:48,28,INFO,dfs.FSNamesystem,10.251.125.193,blk_-5403209762224435166,BLOCK* NameSystem.delete: blk_-5403209762224435166 is added to invalidSet of 10.251.125.193:50010
2008-11-10 00:29:14,4955,INFO,dfs.DataNode$DataXceiver,10.251.42.16,blk_-8524274644018377752,Receiving block blk_-8524274644018377752 src: /10.251.42.16:33011 dest: /10.251.42.16:50010
2008-11-11 04:43:15,35,INFO,dfs.FSNamesystem,10.250.19.227,blk_3539852484771802299,BLOCK* NameSystem.delete: blk_3539852484771802299 is added to invalidSet of 10.250.19.227:50010
2008-11-10 01:17:13,5420,INFO,dfs.DataNode$DataXceiver,10.250.11.100,blk_4238127626194855481,Receiving block blk_4238127626194855481 src: /10.250.11.100:59324 dest: /10.250.11.100:50010
2008-11-11 04:31:06,31,INFO,dfs.FSNamesystem,10.251.71.193,blk_4577632468651859430,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_4577632468651859430 size 67108864
2008-11-10 22:31:08,16252,INFO,dfs.DataNode$DataXceiver,10.251.70.211,blk_-1728983474612515818,Receiving block blk_-1728983474612515818 src: /10.251.70.211:39459 dest: /10.251.70.211:50010
2008-11-11 05:56:40,28,INFO,dfs.FSNamesystem,10.250.7.32,blk_-2125743956855238111,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-2125743956855238111 size 67108864
2008-11-09 21:08:07,1408,INFO,dfs.DataNode$PacketResponder,10.251.75.79,blk_4755566011267050000,Received block blk_4755566011267050000 of size 67108864 from /10.251.75.79
2008-11-11 06:38:59,22169,INFO,dfs.DataNode$DataXceiver,10.251.214.32,blk_1606295458729964667,Receiving block blk_1606295458729964667 src: /10.251.214.32:47910 dest: /10.251.214.32:50010
2008-11-11 06:23:11,35,INFO,dfs.FSNamesystem,10.251.66.102,blk_-1932467763723526131,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-1932467763723526131 size 67108864
2008-11-10 08:17:41,8169,WARN,dfs.DataNode$DataXceiver,10.251.215.70,blk_-20269367189114433,10.251.215.70:50010:Got exception while serving blk_-20269367189114433 to /10.251.30.179:
2008-11-10 21:44:04,15111,INFO,dfs.DataNode$PacketResponder,10.250.10.100,blk_1188202922232921994,Received block blk_1188202922232921994 of size 67108864 from /10.250.10.100
2008-11-10 08:10:54,8108,WARN,dfs.DataNode$DataXceiver,10.251.90.239,blk_-8679916835272129336,10.251.90.239:50010:Got exception while serving blk_-8679916835272129336 to /10.250.15.198:
2008-11-10 00:12:50,4631,INFO,dfs.DataNode$PacketResponder,10.251.71.68,blk_3068335169639013019,Received block blk_3068335169639013019 of size 67108864 from /10.251.71.68
2008-11-11 06:33:16,32,INFO,dfs.FSNamesystem,10.251.107.19,blk_-2654726224018724510,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_-2654726224018724510 size 67108864
2008-11-10 21:48:23,15099,INFO,dfs.DataNode$DataXceiver,10.251.194.245,blk_8574493302165689212,Receiving block blk_8574493302165689212 src: /10.251.194.245:34656 dest: /10.251.194.245:50010
2008-11-09 23:38:36,4061,INFO,dfs.DataNode$DataXceiver,10.251.126.255,blk_-8788032532930439012,Receiving block blk_-8788032532930439012 src: /10.251.126.255:41104 dest: /10.251.126.255:50010
2008-11-10 01:39:38,4501,INFO,dfs.DataNode$DataXceiver,10.251.123.33,blk_148513789886825227,Receiving block blk_148513789886825227 src: /10.251.123.33:54308 dest: /10.251.123.33:50010
2008-11-10 11:39:19,10209,INFO,dfs.DataNode$PacketResponder,10.251.126.22,blk_2157471834570224881,Received block blk_2157471834570224881 of size 67108864 from /10.251.126.22
2008-11-11 05:18:19,20803,INFO,dfs.DataNode$PacketResponder,10.250.5.161,blk_-6464892000340112134,Received block blk_-6464892000340112134 of size 67108864 from /10.250.5.161
2008-11-10 10:30:30,34,INFO,dfs.FSNamesystem,10.251.35.1,blk_413552235254424009,BLOCK* NameSystem.delete: blk_413552235254424009 is added to invalidSet of 10.251.35.1:50010
2008-11-11 07:25:23,30,INFO,dfs.FSNamesystem,10.251.27.63,blk_-7794786562417612249,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_-7794786562417612249 size 67108864
2008-11-11 09:48:32,26039,INFO,dfs.DataNode$PacketResponder,10.251.43.147,blk_1190791818440776717,Received block blk_1190791818440776717 of size 67108864 from /10.251.43.147
2008-11-11 08:16:40,23985,INFO,dfs.DataNode$PacketResponder,10.251.123.132,blk_427477290315080955,Received block blk_427477290315080955 of size 67108864 from /10.251.123.132
